report_time,facility_name,wait_time,times_unavailable
2025-10-15 06:00:00.000000,Alberta Children's Hospital,115,0
2025-10-15 06:00:00.000000,Chinook Regional Hospital,30,0
2025-10-15 06:00:00.000000,Cochrane Community Health Centre,,0
2025-10-15 06:00:00.000000,Devon General Hospital,57,0
2025-10-15 06:00:00.000000,Foothills Medical Centre,270,0
2025-10-15 06:00:00.000000,Fort Sask Community Hospital,106,0
2025-10-15 06:00:00.000000,Grande Prairie Regional Hospital,156,0
2025-10-15 06:00:00.000000,Grey Nuns Community Hospital,307,0
2025-10-15 06:00:00.000000,Innisfail Health Centre,,1
2025-10-15 06:00:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-15 06:00:00.000000,Leduc Community Hospital,52,0
2025-10-15 06:00:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-15 06:00:00.000000,Misericordia Community Hospital,208,0
2025-10-15 06:00:00.000000,Northeast Community Health Centre,76,0
2025-10-15 06:00:00.000000,Northern Lights Regional Health Centre,30,0
2025-10-15 06:00:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-15 06:00:00.000000,Peter Lougheed Centre,253,0
2025-10-15 06:00:00.000000,Red Deer Regional Hospital,140,0
2025-10-15 06:00:00.000000,Rockyview General Hospital,124,0
2025-10-15 06:00:00.000000,Royal Alexandra Hospital,214,0
2025-10-15 06:00:00.000000,Sheldon M. Chumir Centre,169,0
2025-10-15 06:00:00.000000,South Calgary Health Centre,,0
2025-10-15 06:00:00.000000,South Health Campus,163,0
2025-10-15 06:00:00.000000,Stollery Children's Hospital,50,0
2025-10-15 06:00:00.000000,Strathcona Community Hospital,195,0
2025-10-15 06:00:00.000000,Sturgeon Community Hospital,37,0
2025-10-15 06:00:00.000000,University of Alberta Hospital,396,0
2025-10-15 06:00:00.000000,WestView Health Centre,238,0
2025-10-15 06:10:00.000000,Airdrie Community Health Centre,98,0
2025-10-15 06:10:00.000000,Alberta Children's Hospital,115,0
2025-10-15 06:10:00.000000,Chinook Regional Hospital,30,0
2025-10-15 06:10:00.000000,Cochrane Community Health Centre,,0
2025-10-15 06:10:00.000000,Devon General Hospital,57,0
2025-10-15 06:10:00.000000,Foothills Medical Centre,270,0
2025-10-15 06:10:00.000000,Fort Sask Community Hospital,106,0
2025-10-15 06:10:00.000000,Grande Prairie Regional Hospital,154,0
2025-10-15 06:10:00.000000,Grey Nuns Community Hospital,307,0
2025-10-15 06:10:00.000000,Innisfail Health Centre,,1
2025-10-15 06:10:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-15 06:10:00.000000,Leduc Community Hospital,52,0
2025-10-15 06:10:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-15 06:10:00.000000,Misericordia Community Hospital,254,0
2025-10-15 06:10:00.000000,Northeast Community Health Centre,60,0
2025-10-15 06:10:00.000000,Northern Lights Regional Health Centre,45,0
2025-10-15 06:10:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-15 06:10:00.000000,Peter Lougheed Centre,255,0
2025-10-15 06:10:00.000000,Red Deer Regional Hospital,135,0
2025-10-15 06:10:00.000000,Rockyview General Hospital,148,0
2025-10-15 06:10:00.000000,Royal Alexandra Hospital,213,0
2025-10-15 06:10:00.000000,Sheldon M. Chumir Centre,163,0
2025-10-15 06:10:00.000000,South Calgary Health Centre,,0
2025-10-15 06:10:00.000000,South Health Campus,162,0
2025-10-15 06:10:00.000000,Stollery Children's Hospital,47,0
2025-10-15 06:10:00.000000,Strathcona Community Hospital,200,0
2025-10-15 06:10:00.000000,Sturgeon Community Hospital,56,0
2025-10-15 06:10:00.000000,University of Alberta Hospital,398,0
2025-10-15 06:10:00.000000,WestView Health Centre,238,0
2025-10-15 06:20:00.000000,Airdrie Community Health Centre,79,0
2025-10-15 06:20:00.000000,Alberta Children's Hospital,86,0
2025-10-15 06:20:00.000000,Chinook Regional Hospital,44,0
2025-10-15 06:20:00.000000,Cochrane Community Health Centre,,0
2025-10-15 06:20:00.000000,Devon General Hospital,57,0
2025-10-15 06:20:00.000000,Foothills Medical Centre,256,0
2025-10-15 06:20:00.000000,Fort Sask Community Hospital,142,0
2025-10-15 06:20:00.000000,Grande Prairie Regional Hospital,136,0
2025-10-15 06:20:00.000000,Grey Nuns Community Hospital,295,0
2025-10-15 06:20:00.000000,Innisfail Health Centre,,1
2025-10-15 06:20:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-15 06:20:00.000000,Leduc Community Hospital,52,0
2025-10-15 06:20:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-15 06:20:00.000000,Misericordia Community Hospital,231,0
2025-10-15 06:20:00.000000,Northeast Community Health Centre,90,0
2025-10-15 06:20:00.000000,Northern Lights Regional Health Centre,45,0
2025-10-15 06:20:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-15 06:20:00.000000,Peter Lougheed Centre,234,0
2025-10-15 06:20:00.000000,Red Deer Regional Hospital,130,0
2025-10-15 06:20:00.000000,Rockyview General Hospital,112,0
2025-10-15 06:20:00.000000,Royal Alexandra Hospital,195,0
2025-10-15 06:20:00.000000,Sheldon M. Chumir Centre,157,0
2025-10-15 06:20:00.000000,South Calgary Health Centre,,0
2025-10-15 06:20:00.000000,South Health Campus,159,0
2025-10-15 06:20:00.000000,Stollery Children's Hospital,47,0
2025-10-15 06:20:00.000000,Strathcona Community Hospital,171,0
2025-10-15 06:20:00.000000,Sturgeon Community Hospital,72,0
2025-10-15 06:20:00.000000,University of Alberta Hospital,401,0
2025-10-15 06:20:00.000000,WestView Health Centre,170,0
2025-10-15 06:30:00.000000,Airdrie Community Health Centre,75,0
2025-10-15 06:30:00.000000,Alberta Children's Hospital,86,0
2025-10-15 06:30:00.000000,Chinook Regional Hospital,59,0
2025-10-15 06:30:00.000000,Cochrane Community Health Centre,,0
2025-10-15 06:30:00.000000,Devon General Hospital,30,0
2025-10-15 06:30:00.000000,Foothills Medical Centre,270,0
2025-10-15 06:30:00.000000,Fort Sask Community Hospital,142,0
2025-10-15 06:30:00.000000,Grande Prairie Regional Hospital,136,0
2025-10-15 06:30:00.000000,Grey Nuns Community Hospital,295,0
2025-10-15 06:30:00.000000,Innisfail Health Centre,,1
2025-10-15 06:30:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-15 06:30:00.000000,Leduc Community Hospital,52,0
2025-10-15 06:30:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-15 06:30:00.000000,Misericordia Community Hospital,250,0
2025-10-15 06:30:00.000000,Northeast Community Health Centre,77,0
2025-10-15 06:30:00.000000,Northern Lights Regional Health Centre,61,0
2025-10-15 06:30:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-15 06:30:00.000000,Peter Lougheed Centre,233,0
2025-10-15 06:30:00.000000,Red Deer Regional Hospital,140,0
2025-10-15 06:30:00.000000,Rockyview General Hospital,112,0
2025-10-15 06:30:00.000000,Royal Alexandra Hospital,204,0
2025-10-15 06:30:00.000000,Sheldon M. Chumir Centre,122,0
2025-10-15 06:30:00.000000,South Calgary Health Centre,,0
2025-10-15 06:30:00.000000,South Health Campus,156,0
2025-10-15 06:30:00.000000,Stollery Children's Hospital,47,0
2025-10-15 06:30:00.000000,Strathcona Community Hospital,167,0
2025-10-15 06:30:00.000000,Sturgeon Community Hospital,93,0
2025-10-15 06:30:00.000000,University of Alberta Hospital,404,0
2025-10-15 06:30:00.000000,WestView Health Centre,203,0
2025-10-15 06:40:00.000000,Airdrie Community Health Centre,86,0
2025-10-15 06:40:00.000000,Alberta Children's Hospital,86,0
2025-10-15 06:40:00.000000,Chinook Regional Hospital,74,0
2025-10-15 06:40:00.000000,Cochrane Community Health Centre,,0
2025-10-15 06:40:00.000000,Devon General Hospital,30,0
2025-10-15 06:40:00.000000,Foothills Medical Centre,270,0
2025-10-15 06:40:00.000000,Fort Sask Community Hospital,177,0
2025-10-15 06:40:00.000000,Grande Prairie Regional Hospital,135,0
2025-10-15 06:40:00.000000,Grey Nuns Community Hospital,295,0
2025-10-15 06:40:00.000000,Innisfail Health Centre,,1
2025-10-15 06:40:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-15 06:40:00.000000,Leduc Community Hospital,52,0
2025-10-15 06:40:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-15 06:40:00.000000,Misericordia Community Hospital,246,0
2025-10-15 06:40:00.000000,Northeast Community Health Centre,89,0
2025-10-15 06:40:00.000000,Northern Lights Regional Health Centre,61,0
2025-10-15 06:40:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-15 06:40:00.000000,Peter Lougheed Centre,231,0
2025-10-15 06:40:00.000000,Red Deer Regional Hospital,149,0
2025-10-15 06:40:00.000000,Rockyview General Hospital,112,0
2025-10-15 06:40:00.000000,Royal Alexandra Hospital,199,0
2025-10-15 06:40:00.000000,Sheldon M. Chumir Centre,126,0
2025-10-15 06:40:00.000000,South Calgary Health Centre,,0
2025-10-15 06:40:00.000000,South Health Campus,144,0
2025-10-15 06:40:00.000000,Stollery Children's Hospital,47,0
2025-10-15 06:40:00.000000,Strathcona Community Hospital,172,0
2025-10-15 06:40:00.000000,Sturgeon Community Hospital,88,0
2025-10-15 06:40:00.000000,University of Alberta Hospital,388,0
2025-10-15 06:40:00.000000,WestView Health Centre,203,0
2025-10-15 06:50:00.000000,Airdrie Community Health Centre,100,0
2025-10-15 06:50:00.000000,Alberta Children's Hospital,72,0
2025-10-15 06:50:00.000000,Chinook Regional Hospital,74,0
2025-10-15 06:50:00.000000,Cochrane Community Health Centre,,0
2025-10-15 06:50:00.000000,Devon General Hospital,30,0
2025-10-15 06:50:00.000000,Foothills Medical Centre,243,0
2025-10-15 06:50:00.000000,Fort Sask Community Hospital,71,0
2025-10-15 06:50:00.000000,Grande Prairie Regional Hospital,131,0
2025-10-15 06:50:00.000000,Grey Nuns Community Hospital,282,0
2025-10-15 06:50:00.000000,Innisfail Health Centre,,1
2025-10-15 06:50:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-15 06:50:00.000000,Leduc Community Hospital,52,0
2025-10-15 06:50:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-15 06:50:00.000000,Misericordia Community Hospital,258,0
2025-10-15 06:50:00.000000,Northeast Community Health Centre,102,0
2025-10-15 06:50:00.000000,Northern Lights Regional Health Centre,61,0
2025-10-15 06:50:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-15 06:50:00.000000,Peter Lougheed Centre,234,0
2025-10-15 06:50:00.000000,Red Deer Regional Hospital,131,0
2025-10-15 06:50:00.000000,Rockyview General Hospital,112,0
2025-10-15 06:50:00.000000,Royal Alexandra Hospital,194,0
2025-10-15 06:50:00.000000,Sheldon M. Chumir Centre,120,0
2025-10-15 06:50:00.000000,South Calgary Health Centre,,0
2025-10-15 06:50:00.000000,South Health Campus,150,0
2025-10-15 06:50:00.000000,Stollery Children's Hospital,47,0
2025-10-15 06:50:00.000000,Strathcona Community Hospital,155,0
2025-10-15 06:50:00.000000,Sturgeon Community Hospital,82,0
2025-10-15 06:50:00.000000,University of Alberta Hospital,391,0
2025-10-15 06:50:00.000000,WestView Health Centre,203,0
2025-10-15 07:00:00.000000,Airdrie Community Health Centre,115,0
2025-10-15 07:00:00.000000,Alberta Children's Hospital,30,0
2025-10-15 07:00:00.000000,Chinook Regional Hospital,88,0
2025-10-15 07:00:00.000000,Cochrane Community Health Centre,,0
2025-10-15 07:00:00.000000,Devon General Hospital,30,0
2025-10-15 07:00:00.000000,Foothills Medical Centre,243,0
2025-10-15 07:00:00.000000,Fort Sask Community Hospital,106,0
2025-10-15 07:00:00.000000,Grande Prairie Regional Hospital,128,0
2025-10-15 07:00:00.000000,Grey Nuns Community Hospital,282,0
2025-10-15 07:00:00.000000,Innisfail Health Centre,,1
2025-10-15 07:00:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-15 07:00:00.000000,Leduc Community Hospital,78,0
2025-10-15 07:00:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-15 07:00:00.000000,Misericordia Community Hospital,246,0
2025-10-15 07:00:00.000000,Northeast Community Health Centre,114,0
2025-10-15 07:00:00.000000,Northern Lights Regional Health Centre,61,0
2025-10-15 07:00:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-15 07:00:00.000000,Peter Lougheed Centre,224,0
2025-10-15 07:00:00.000000,Red Deer Regional Hospital,126,0
2025-10-15 07:00:00.000000,Rockyview General Hospital,87,0
2025-10-15 07:00:00.000000,Royal Alexandra Hospital,176,0
2025-10-15 07:00:00.000000,Sheldon M. Chumir Centre,121,0
2025-10-15 07:00:00.000000,South Calgary Health Centre,,0
2025-10-15 07:00:00.000000,South Health Campus,128,0
2025-10-15 07:00:00.000000,Stollery Children's Hospital,38,0
2025-10-15 07:00:00.000000,Strathcona Community Hospital,127,0
2025-10-15 07:00:00.000000,Sturgeon Community Hospital,103,0
2025-10-15 07:00:00.000000,University of Alberta Hospital,407,0
2025-10-15 07:00:00.000000,WestView Health Centre,102,0
2025-10-15 07:10:00.000000,Airdrie Community Health Centre,176,0
2025-10-15 07:10:00.000000,Alberta Children's Hospital,33,0
2025-10-15 07:10:00.000000,Chinook Regional Hospital,64,0
2025-10-15 07:10:00.000000,Cochrane Community Health Centre,,0
2025-10-15 07:10:00.000000,Devon General Hospital,31,0
2025-10-15 07:10:00.000000,Foothills Medical Centre,304,0
2025-10-15 07:10:00.000000,Fort Sask Community Hospital,87,0
2025-10-15 07:10:00.000000,Grande Prairie Regional Hospital,99,0
2025-10-15 07:10:00.000000,Grey Nuns Community Hospital,191,0
2025-10-15 07:10:00.000000,Innisfail Health Centre,,1
2025-10-15 07:10:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-15 07:10:00.000000,Leduc Community Hospital,38,0
2025-10-15 07:10:00.000000,Medicine Hat Regional Hospital,47,0
2025-10-15 07:10:00.000000,Misericordia Community Hospital,296,0
2025-10-15 07:10:00.000000,Northeast Community Health Centre,167,0
2025-10-15 07:10:00.000000,Northern Lights Regional Health Centre,87,0
2025-10-15 07:10:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-15 07:10:00.000000,Peter Lougheed Centre,371,0
2025-10-15 07:10:00.000000,Red Deer Regional Hospital,138,0
2025-10-15 07:10:00.000000,Rockyview General Hospital,141,0
2025-10-15 07:10:00.000000,Royal Alexandra Hospital,260,0
2025-10-15 07:10:00.000000,Sheldon M. Chumir Centre,160,0
2025-10-15 07:10:00.000000,South Calgary Health Centre,,0
2025-10-15 07:10:00.000000,South Health Campus,204,0
2025-10-15 07:10:00.000000,Stollery Children's Hospital,30,0
2025-10-15 07:10:00.000000,Strathcona Community Hospital,195,0
2025-10-15 07:10:00.000000,Sturgeon Community Hospital,73,0
2025-10-15 07:10:00.000000,University of Alberta Hospital,424,0
2025-10-15 07:10:00.000000,WestView Health Centre,106,0
2025-10-15 07:20:00.000000,Airdrie Community Health Centre,185,0
2025-10-15 07:20:00.000000,Alberta Children's Hospital,30,0
2025-10-15 07:20:00.000000,Chinook Regional Hospital,64,0
2025-10-15 07:20:00.000000,Cochrane Community Health Centre,,0
2025-10-15 07:20:00.000000,Devon General Hospital,63,0
2025-10-15 07:20:00.000000,Foothills Medical Centre,300,0
2025-10-15 07:20:00.000000,Fort Sask Community Hospital,87,0
2025-10-15 07:20:00.000000,Grande Prairie Regional Hospital,97,0
2025-10-15 07:20:00.000000,Grey Nuns Community Hospital,208,0
2025-10-15 07:20:00.000000,Innisfail Health Centre,,1
2025-10-15 07:20:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-15 07:20:00.000000,Leduc Community Hospital,76,0
2025-10-15 07:20:00.000000,Medicine Hat Regional Hospital,68,0
2025-10-15 07:20:00.000000,Misericordia Community Hospital,296,0
2025-10-15 07:20:00.000000,Northeast Community Health Centre,133,0
2025-10-15 07:20:00.000000,Northern Lights Regional Health Centre,121,0
2025-10-15 07:20:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-15 07:20:00.000000,Peter Lougheed Centre,327,0
2025-10-15 07:20:00.000000,Red Deer Regional Hospital,134,0
2025-10-15 07:20:00.000000,Rockyview General Hospital,182,0
2025-10-15 07:20:00.000000,Royal Alexandra Hospital,246,0
2025-10-15 07:20:00.000000,Sheldon M. Chumir Centre,150,0
2025-10-15 07:20:00.000000,South Calgary Health Centre,,0
2025-10-15 07:20:00.000000,South Health Campus,213,0
2025-10-15 07:20:00.000000,Stollery Children's Hospital,30,0
2025-10-15 07:20:00.000000,Strathcona Community Hospital,185,0
2025-10-15 07:20:00.000000,Sturgeon Community Hospital,96,0
2025-10-15 07:20:00.000000,University of Alberta Hospital,413,0
2025-10-15 07:20:00.000000,WestView Health Centre,106,0
2025-10-15 07:30:00.000000,Airdrie Community Health Centre,165,0
2025-10-15 07:30:00.000000,Alberta Children's Hospital,30,0
2025-10-15 07:30:00.000000,Chinook Regional Hospital,62,0
2025-10-15 07:30:00.000000,Cochrane Community Health Centre,,0
2025-10-15 07:30:00.000000,Devon General Hospital,63,0
2025-10-15 07:30:00.000000,Foothills Medical Centre,283,0
2025-10-15 07:30:00.000000,Fort Sask Community Hospital,87,0
2025-10-15 07:30:00.000000,Grande Prairie Regional Hospital,94,0
2025-10-15 07:30:00.000000,Grey Nuns Community Hospital,200,0
2025-10-15 07:30:00.000000,Innisfail Health Centre,,1
2025-10-15 07:30:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-15 07:30:00.000000,Leduc Community Hospital,57,0
2025-10-15 07:30:00.000000,Medicine Hat Regional Hospital,76,0
2025-10-15 07:30:00.000000,Misericordia Community Hospital,296,0
2025-10-15 07:30:00.000000,Northeast Community Health Centre,162,0
2025-10-15 07:30:00.000000,Northern Lights Regional Health Centre,52,0
2025-10-15 07:30:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-15 07:30:00.000000,Peter Lougheed Centre,332,0
2025-10-15 07:30:00.000000,Red Deer Regional Hospital,128,0
2025-10-15 07:30:00.000000,Rockyview General Hospital,164,0
2025-10-15 07:30:00.000000,Royal Alexandra Hospital,246,0
2025-10-15 07:30:00.000000,Sheldon M. Chumir Centre,142,0
2025-10-15 07:30:00.000000,South Calgary Health Centre,,0
2025-10-15 07:30:00.000000,South Health Campus,179,0
2025-10-15 07:30:00.000000,Stollery Children's Hospital,30,0
2025-10-15 07:30:00.000000,Strathcona Community Hospital,211,0
2025-10-15 07:30:00.000000,Sturgeon Community Hospital,87,0
2025-10-15 07:30:00.000000,University of Alberta Hospital,402,0
2025-10-15 07:30:00.000000,WestView Health Centre,106,0
2025-10-15 07:40:00.000000,Airdrie Community Health Centre,175,0
2025-10-15 07:40:00.000000,Alberta Children's Hospital,30,0
2025-10-15 07:40:00.000000,Chinook Regional Hospital,65,0
2025-10-15 07:40:00.000000,Cochrane Community Health Centre,,0
2025-10-15 07:40:00.000000,Devon General Hospital,94,0
2025-10-15 07:40:00.000000,Foothills Medical Centre,265,0
2025-10-15 07:40:00.000000,Fort Sask Community Hospital,87,0
2025-10-15 07:40:00.000000,Grande Prairie Regional Hospital,85,0
2025-10-15 07:40:00.000000,Grey Nuns Community Hospital,217,0
2025-10-15 07:40:00.000000,Innisfail Health Centre,,1
2025-10-15 07:40:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-15 07:40:00.000000,Leduc Community Hospital,38,0
2025-10-15 07:40:00.000000,Medicine Hat Regional Hospital,72,0
2025-10-15 07:40:00.000000,Misericordia Community Hospital,296,0
2025-10-15 07:40:00.000000,Northeast Community Health Centre,154,0
2025-10-15 07:40:00.000000,Northern Lights Regional Health Centre,120,0
2025-10-15 07:40:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-15 07:40:00.000000,Peter Lougheed Centre,329,0
2025-10-15 07:40:00.000000,Red Deer Regional Hospital,107,0
2025-10-15 07:40:00.000000,Rockyview General Hospital,159,0
2025-10-15 07:40:00.000000,Royal Alexandra Hospital,239,0
2025-10-15 07:40:00.000000,Sheldon M. Chumir Centre,111,0
2025-10-15 07:40:00.000000,South Calgary Health Centre,,0
2025-10-15 07:40:00.000000,South Health Campus,159,0
2025-10-15 07:40:00.000000,Stollery Children's Hospital,32,0
2025-10-15 07:40:00.000000,Strathcona Community Hospital,238,0
2025-10-15 07:40:00.000000,Sturgeon Community Hospital,110,0
2025-10-15 07:40:00.000000,University of Alberta Hospital,399,0
2025-10-15 07:40:00.000000,WestView Health Centre,106,0
2025-10-15 07:50:00.000000,Airdrie Community Health Centre,184,0
2025-10-15 07:50:00.000000,Alberta Children's Hospital,30,0
2025-10-15 07:50:00.000000,Chinook Regional Hospital,62,0
2025-10-15 07:50:00.000000,Cochrane Community Health Centre,,0
2025-10-15 07:50:00.000000,Devon General Hospital,126,0
2025-10-15 07:50:00.000000,Foothills Medical Centre,248,0
2025-10-15 07:50:00.000000,Fort Sask Community Hospital,87,0
2025-10-15 07:50:00.000000,Grande Prairie Regional Hospital,75,0
2025-10-15 07:50:00.000000,Grey Nuns Community Hospital,217,0
2025-10-15 07:50:00.000000,Innisfail Health Centre,,1
2025-10-15 07:50:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-15 07:50:00.000000,Leduc Community Hospital,57,0
2025-10-15 07:50:00.000000,Medicine Hat Regional Hospital,68,0
2025-10-15 07:50:00.000000,Misericordia Community Hospital,296,0
2025-10-15 07:50:00.000000,Northeast Community Health Centre,145,0
2025-10-15 07:50:00.000000,Northern Lights Regional Health Centre,125,0
2025-10-15 07:50:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-15 07:50:00.000000,Peter Lougheed Centre,333,0
2025-10-15 07:50:00.000000,Red Deer Regional Hospital,117,0
2025-10-15 07:50:00.000000,Rockyview General Hospital,155,0
2025-10-15 07:50:00.000000,Royal Alexandra Hospital,190,0
2025-10-15 07:50:00.000000,Sheldon M. Chumir Centre,101,0
2025-10-15 07:50:00.000000,South Calgary Health Centre,,0
2025-10-15 07:50:00.000000,South Health Campus,153,0
2025-10-15 07:50:00.000000,Stollery Children's Hospital,37,0
2025-10-15 07:50:00.000000,Strathcona Community Hospital,228,0
2025-10-15 07:50:00.000000,Sturgeon Community Hospital,133,0
2025-10-15 07:50:00.000000,University of Alberta Hospital,396,0
2025-10-15 07:50:00.000000,WestView Health Centre,106,0
2025-10-15 08:00:00.000000,Airdrie Community Health Centre,195,0
2025-10-15 08:00:00.000000,Alberta Children's Hospital,30,0
2025-10-15 08:00:00.000000,Chinook Regional Hospital,59,0
2025-10-15 08:00:00.000000,Cochrane Community Health Centre,,0
2025-10-15 08:00:00.000000,Devon General Hospital,126,0
2025-10-15 08:00:00.000000,Foothills Medical Centre,257,0
2025-10-15 08:00:00.000000,Fort Sask Community Hospital,116,0
2025-10-15 08:00:00.000000,Grande Prairie Regional Hospital,73,0
2025-10-15 08:00:00.000000,Grey Nuns Community Hospital,217,0
2025-10-15 08:00:00.000000,Innisfail Health Centre,,1
2025-10-15 08:00:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-15 08:00:00.000000,Leduc Community Hospital,76,0
2025-10-15 08:00:00.000000,Medicine Hat Regional Hospital,64,0
2025-10-15 08:00:00.000000,Misericordia Community Hospital,296,0
2025-10-15 08:00:00.000000,Northeast Community Health Centre,121,0
2025-10-15 08:00:00.000000,Northern Lights Regional Health Centre,132,0
2025-10-15 08:00:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-15 08:00:00.000000,Peter Lougheed Centre,313,0
2025-10-15 08:00:00.000000,Red Deer Regional Hospital,113,0
2025-10-15 08:00:00.000000,Rockyview General Hospital,165,0
2025-10-15 08:00:00.000000,Royal Alexandra Hospital,190,0
2025-10-15 08:00:00.000000,Sheldon M. Chumir Centre,83,0
2025-10-15 08:00:00.000000,South Calgary Health Centre,,0
2025-10-15 08:00:00.000000,South Health Campus,105,0
2025-10-15 08:00:00.000000,Stollery Children's Hospital,44,0
2025-10-15 08:00:00.000000,Strathcona Community Hospital,203,0
2025-10-15 08:00:00.000000,Sturgeon Community Hospital,122,0
2025-10-15 08:00:00.000000,University of Alberta Hospital,402,0
2025-10-15 08:00:00.000000,WestView Health Centre,106,0
2025-10-15 08:10:00.000000,Airdrie Community Health Centre,220,0
2025-10-15 08:10:00.000000,Alberta Children's Hospital,33,0
2025-10-15 08:10:00.000000,Chinook Regional Hospital,56,0
2025-10-15 08:10:00.000000,Cochrane Community Health Centre,30,0
2025-10-15 08:10:00.000000,Devon General Hospital,189,0
2025-10-15 08:10:00.000000,Foothills Medical Centre,227,0
2025-10-15 08:10:00.000000,Fort Sask Community Hospital,116,0
2025-10-15 08:10:00.000000,Grande Prairie Regional Hospital,78,0
2025-10-15 08:10:00.000000,Grey Nuns Community Hospital,217,0
2025-10-15 08:10:00.000000,Innisfail Health Centre,,1
2025-10-15 08:10:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-15 08:10:00.000000,Leduc Community Hospital,96,0
2025-10-15 08:10:00.000000,Medicine Hat Regional Hospital,74,0
2025-10-15 08:10:00.000000,Misericordia Community Hospital,296,0
2025-10-15 08:10:00.000000,Northeast Community Health Centre,130,0
2025-10-15 08:10:00.000000,Northern Lights Regional Health Centre,69,0
2025-10-15 08:10:00.000000,Okotoks Health and Wellness Centre,30,0
2025-10-15 08:10:00.000000,Peter Lougheed Centre,278,0
2025-10-15 08:10:00.000000,Red Deer Regional Hospital,110,0
2025-10-15 08:10:00.000000,Rockyview General Hospital,166,0
2025-10-15 08:10:00.000000,Royal Alexandra Hospital,196,0
2025-10-15 08:10:00.000000,Sheldon M. Chumir Centre,88,0
2025-10-15 08:10:00.000000,South Calgary Health Centre,30,0
2025-10-15 08:10:00.000000,South Health Campus,130,0
2025-10-15 08:10:00.000000,Stollery Children's Hospital,32,0
2025-10-15 08:10:00.000000,Strathcona Community Hospital,234,0
2025-10-15 08:10:00.000000,Sturgeon Community Hospital,158,0
2025-10-15 08:10:00.000000,University of Alberta Hospital,400,0
2025-10-15 08:10:00.000000,WestView Health Centre,178,0
2025-10-15 08:20:00.000000,Airdrie Community Health Centre,214,0
2025-10-15 08:20:00.000000,Alberta Children's Hospital,33,0
2025-10-15 08:20:00.000000,Chinook Regional Hospital,46,0
2025-10-15 08:20:00.000000,Cochrane Community Health Centre,82,0
2025-10-15 08:20:00.000000,Devon General Hospital,157,0
2025-10-15 08:20:00.000000,Foothills Medical Centre,223,0
2025-10-15 08:20:00.000000,Fort Sask Community Hospital,145,0
2025-10-15 08:20:00.000000,Grande Prairie Regional Hospital,61,0
2025-10-15 08:20:00.000000,Grey Nuns Community Hospital,226,0
2025-10-15 08:20:00.000000,Innisfail Health Centre,,1
2025-10-15 08:20:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-15 08:20:00.000000,Leduc Community Hospital,153,0
2025-10-15 08:20:00.000000,Medicine Hat Regional Hospital,87,0
2025-10-15 08:20:00.000000,Misericordia Community Hospital,309,0
2025-10-15 08:20:00.000000,Northeast Community Health Centre,121,0
2025-10-15 08:20:00.000000,Northern Lights Regional Health Centre,100,0
2025-10-15 08:20:00.000000,Okotoks Health and Wellness Centre,64,0
2025-10-15 08:20:00.000000,Peter Lougheed Centre,270,0
2025-10-15 08:20:00.000000,Red Deer Regional Hospital,94,0
2025-10-15 08:20:00.000000,Rockyview General Hospital,173,0
2025-10-15 08:20:00.000000,Royal Alexandra Hospital,207,0
2025-10-15 08:20:00.000000,Sheldon M. Chumir Centre,83,0
2025-10-15 08:20:00.000000,South Calgary Health Centre,39,0
2025-10-15 08:20:00.000000,South Health Campus,139,0
2025-10-15 08:20:00.000000,Stollery Children's Hospital,30,0
2025-10-15 08:20:00.000000,Strathcona Community Hospital,216,0
2025-10-15 08:20:00.000000,Sturgeon Community Hospital,174,0
2025-10-15 08:20:00.000000,University of Alberta Hospital,369,0
