report_time,facility_name,wait_time,times_unavailable
2026-08-05 10:50:00.000000,Sheldon M. Chumir Centre,110,0
2026-08-05 10:50:00.000000,South Calgary Health Centre,159,0
2026-08-05 10:50:00.000000,South Health Campus,149,0
2026-08-05 10:50:00.000000,Stollery Children's Hospital,97,0
2026-08-05 10:50:00.000000,Strathcona Community Hospital,263,0
2026-08-05 10:50:00.000000,Sturgeon Community Hospital,194,0
2026-08-05 10:50:00.000000,University of Alberta Hospital,211,0
2026-08-05 10:50:00.000000,WestView Health Centre,281,0
2026-08-05 11:00:00.000000,Airdrie Community Health Centre,49,0
2026-08-05 11:00:00.000000,Alberta Children's Hospital,35,0
2026-08-05 11:00:00.000000,Chinook Regional Hospital,66,0
2026-08-05 11:00:00.000000,Cochrane Community Health Centre,90,0
2026-08-05 11:00:00.000000,Devon General Hospital,221,0
2026-08-05 11:00:00.000000,Foothills Medical Centre,272,0
2026-08-05 11:00:00.000000,Fort Sask Community Hospital,306,0
2026-08-05 11:00:00.000000,Grande Prairie Regional Hospital,57,0
2026-08-05 11:00:00.000000,Grey Nuns Community Hospital,202,0
2026-08-05 11:00:00.000000,Innisfail Health Centre,,1
2026-08-05 11:00:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-05 11:00:00.000000,Leduc Community Hospital,171,0
2026-08-05 11:00:00.000000,Medicine Hat Regional Hospital,66,0
2026-08-05 11:00:00.000000,Misericordia Community Hospital,224,0
2026-08-05 11:00:00.000000,Northeast Community Health Centre,193,0
2026-08-05 11:00:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-05 11:00:00.000000,Okotoks Health and Wellness Centre,54,0
2026-08-05 11:00:00.000000,Peter Lougheed Centre,83,0
2026-08-05 11:00:00.000000,Red Deer Regional Hospital,210,0
2026-08-05 11:00:00.000000,Rockyview General Hospital,159,0
2026-08-05 11:00:00.000000,Royal Alexandra Hospital,235,0
2026-08-05 11:00:00.000000,Sheldon M. Chumir Centre,102,0
2026-08-05 11:00:00.000000,South Calgary Health Centre,151,0
2026-08-05 11:00:00.000000,South Health Campus,145,0
2026-08-05 11:00:00.000000,Stollery Children's Hospital,97,0
2026-08-05 11:00:00.000000,Strathcona Community Hospital,246,0
2026-08-05 11:00:00.000000,Sturgeon Community Hospital,206,0
2026-08-05 11:00:00.000000,University of Alberta Hospital,215,0
2026-08-05 11:00:00.000000,WestView Health Centre,255,0
2026-08-05 11:10:00.000000,Airdrie Community Health Centre,57,0
2026-08-05 11:10:00.000000,Alberta Children's Hospital,47,0
2026-08-05 11:10:00.000000,Chinook Regional Hospital,46,0
2026-08-05 11:10:00.000000,Cochrane Community Health Centre,90,0
2026-08-05 11:10:00.000000,Devon General Hospital,221,0
2026-08-05 11:10:00.000000,Foothills Medical Centre,271,0
2026-08-05 11:10:00.000000,Fort Sask Community Hospital,278,0
2026-08-05 11:10:00.000000,Grande Prairie Regional Hospital,57,0
2026-08-05 11:10:00.000000,Grey Nuns Community Hospital,202,0
2026-08-05 11:10:00.000000,Innisfail Health Centre,,1
2026-08-05 11:10:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-05 11:10:00.000000,Leduc Community Hospital,177,0
2026-08-05 11:10:00.000000,Medicine Hat Regional Hospital,79,0
2026-08-05 11:10:00.000000,Misericordia Community Hospital,194,0
2026-08-05 11:10:00.000000,Northeast Community Health Centre,202,0
2026-08-05 11:10:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-05 11:10:00.000000,Okotoks Health and Wellness Centre,76,0
2026-08-05 11:10:00.000000,Peter Lougheed Centre,61,0
2026-08-05 11:10:00.000000,Red Deer Regional Hospital,230,0
2026-08-05 11:10:00.000000,Rockyview General Hospital,170,0
2026-08-05 11:10:00.000000,Royal Alexandra Hospital,221,0
2026-08-05 11:10:00.000000,Sheldon M. Chumir Centre,87,0
2026-08-05 11:10:00.000000,South Calgary Health Centre,163,0
2026-08-05 11:10:00.000000,South Health Campus Children[;]South Health Campus,82,
2026-08-05 11:10:00.000000,Stollery Children's Hospital,97,0
2026-08-05 11:10:00.000000,Strathcona Community Hospital,232,0
2026-08-05 11:10:00.000000,Sturgeon Community Hospital,206,0
2026-08-05 11:10:00.000000,University of Alberta Hospital,220,0
2026-08-05 11:10:00.000000,WestView Health Centre,262,0
2026-08-05 11:20:00.000000,Airdrie Community Health Centre,47,0
2026-08-05 11:20:00.000000,Alberta Children's Hospital,59,0
2026-08-05 11:20:00.000000,Chinook Regional Hospital,56,0
2026-08-05 11:20:00.000000,Cochrane Community Health Centre,80,0
2026-08-05 11:20:00.000000,Devon General Hospital,258,0
2026-08-05 11:20:00.000000,Foothills Medical Centre,275,0
2026-08-05 11:20:00.000000,Fort Sask Community Hospital,306,0
2026-08-05 11:20:00.000000,Grande Prairie Regional Hospital,57,0
2026-08-05 11:20:00.000000,Grey Nuns Community Hospital,210,0
2026-08-05 11:20:00.000000,Innisfail Health Centre,,1
2026-08-05 11:20:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-05 11:20:00.000000,Leduc Community Hospital,182,0
2026-08-05 11:20:00.000000,Medicine Hat Regional Hospital,79,0
2026-08-05 11:20:00.000000,Misericordia Community Hospital,224,0
2026-08-05 11:20:00.000000,Northeast Community Health Centre,238,0
2026-08-05 11:20:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-05 11:20:00.000000,Okotoks Health and Wellness Centre,65,0
2026-08-05 11:20:00.000000,Peter Lougheed Centre,55,0
2026-08-05 11:20:00.000000,Red Deer Regional Hospital,227,0
2026-08-05 11:20:00.000000,Rockyview General Hospital,187,0
2026-08-05 11:20:00.000000,Royal Alexandra Hospital,221,0
2026-08-05 11:20:00.000000,Sheldon M. Chumir Centre,95,0
2026-08-05 11:20:00.000000,South Calgary Health Centre,181,0
2026-08-05 11:20:00.000000,South Health Campus Children[;]South Health Campus,82,
2026-08-05 11:20:00.000000,Stollery Children's Hospital,85,0
2026-08-05 11:20:00.000000,Strathcona Community Hospital,220,0
2026-08-05 11:20:00.000000,Sturgeon Community Hospital,229,0
2026-08-05 11:20:00.000000,University of Alberta Hospital,214,0
2026-08-05 11:20:00.000000,WestView Health Centre,272,0
2026-08-05 11:30:00.000000,Airdrie Community Health Centre,57,0
2026-08-05 11:30:00.000000,Alberta Children's Hospital,66,0
2026-08-05 11:30:00.000000,Chinook Regional Hospital,60,0
2026-08-05 11:30:00.000000,Cochrane Community Health Centre,90,0
2026-08-05 11:30:00.000000,Devon General Hospital,221,0
2026-08-05 11:30:00.000000,Foothills Medical Centre,288,0
2026-08-05 11:30:00.000000,Fort Sask Community Hospital,306,0
2026-08-05 11:30:00.000000,Grande Prairie Regional Hospital,57,0
2026-08-05 11:30:00.000000,Grey Nuns Community Hospital,194,0
2026-08-05 11:30:00.000000,Innisfail Health Centre,,1
2026-08-05 11:30:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-05 11:30:00.000000,Leduc Community Hospital,187,0
2026-08-05 11:30:00.000000,Medicine Hat Regional Hospital,92,0
2026-08-05 11:30:00.000000,Misericordia Community Hospital,207,0
2026-08-05 11:30:00.000000,Northeast Community Health Centre,250,0
2026-08-05 11:30:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-05 11:30:00.000000,Okotoks Health and Wellness Centre,87,0
2026-08-05 11:30:00.000000,Peter Lougheed Centre,68,0
2026-08-05 11:30:00.000000,Red Deer Regional Hospital,249,0
2026-08-05 11:30:00.000000,Rockyview General Hospital,175,0
2026-08-05 11:30:00.000000,Royal Alexandra Hospital,206,0
2026-08-05 11:30:00.000000,Sheldon M. Chumir Centre,110,0
2026-08-05 11:30:00.000000,South Calgary Health Centre,178,0
2026-08-05 11:30:00.000000,South Health Campus Children[;]South Health Campus,55,
2026-08-05 11:30:00.000000,Stollery Children's Hospital,97,0
2026-08-05 11:30:00.000000,Strathcona Community Hospital,235,0
2026-08-05 11:30:00.000000,Sturgeon Community Hospital,237,0
2026-08-05 11:30:00.000000,University of Alberta Hospital,214,0
2026-08-05 11:30:00.000000,WestView Health Centre,264,0
2026-08-05 11:40:00.000000,Airdrie Community Health Centre,47,0
2026-08-05 11:40:00.000000,Alberta Children's Hospital,53,0
2026-08-05 11:40:00.000000,Chinook Regional Hospital,65,0
2026-08-05 11:40:00.000000,Cochrane Community Health Centre,90,0
2026-08-05 11:40:00.000000,Devon General Hospital,221,0
2026-08-05 11:40:00.000000,Foothills Medical Centre,303,0
2026-08-05 11:40:00.000000,Fort Sask Community Hospital,306,0
2026-08-05 11:40:00.000000,Grande Prairie Regional Hospital,72,0
2026-08-05 11:40:00.000000,Grey Nuns Community Hospital,194,0
2026-08-05 11:40:00.000000,Innisfail Health Centre,,1
2026-08-05 11:40:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-05 11:40:00.000000,Leduc Community Hospital,162,0
2026-08-05 11:40:00.000000,Medicine Hat Regional Hospital,92,0
2026-08-05 11:40:00.000000,Misericordia Community Hospital,200,0
2026-08-05 11:40:00.000000,Northeast Community Health Centre,238,0
2026-08-05 11:40:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-05 11:40:00.000000,Okotoks Health and Wellness Centre,87,0
2026-08-05 11:40:00.000000,Peter Lougheed Centre,61,0
2026-08-05 11:40:00.000000,Red Deer Regional Hospital,256,0
2026-08-05 11:40:00.000000,Rockyview General Hospital,199,0
2026-08-05 11:40:00.000000,Royal Alexandra Hospital,235,0
2026-08-05 11:40:00.000000,Sheldon M. Chumir Centre,126,0
2026-08-05 11:40:00.000000,South Calgary Health Centre,190,0
2026-08-05 11:40:00.000000,South Health Campus Children[;]South Health Campus,55,
2026-08-05 11:40:00.000000,Stollery Children's Hospital,97,0
2026-08-05 11:40:00.000000,Strathcona Community Hospital,198,0
2026-08-05 11:40:00.000000,Sturgeon Community Hospital,259,0
2026-08-05 11:40:00.000000,University of Alberta Hospital,221,0
2026-08-05 11:40:00.000000,WestView Health Centre,253,0
2026-08-05 11:50:00.000000,Airdrie Community Health Centre,47,0
2026-08-05 11:50:00.000000,Alberta Children's Hospital,67,0
2026-08-05 11:50:00.000000,Chinook Regional Hospital,65,0
2026-08-05 11:50:00.000000,Cochrane Community Health Centre,90,0
2026-08-05 11:50:00.000000,Devon General Hospital,221,0
2026-08-05 11:50:00.000000,Foothills Medical Centre,345,0
2026-08-05 11:50:00.000000,Fort Sask Community Hospital,278,0
2026-08-05 11:50:00.000000,Grande Prairie Regional Hospital,72,0
2026-08-05 11:50:00.000000,Grey Nuns Community Hospital,210,0
2026-08-05 11:50:00.000000,Innisfail Health Centre,,1
2026-08-05 11:50:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-05 11:50:00.000000,Leduc Community Hospital,158,0
2026-08-05 11:50:00.000000,Medicine Hat Regional Hospital,79,0
2026-08-05 11:50:00.000000,Misericordia Community Hospital,183,0
2026-08-05 11:50:00.000000,Northeast Community Health Centre,262,0
2026-08-05 11:50:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-05 11:50:00.000000,Okotoks Health and Wellness Centre,76,0
2026-08-05 11:50:00.000000,Peter Lougheed Centre,64,0
2026-08-05 11:50:00.000000,Red Deer Regional Hospital,266,0
2026-08-05 11:50:00.000000,Rockyview General Hospital,217,0
2026-08-05 11:50:00.000000,Royal Alexandra Hospital,253,0
2026-08-05 11:50:00.000000,Sheldon M. Chumir Centre,150,0
2026-08-05 11:50:00.000000,South Calgary Health Centre,190,0
2026-08-05 11:50:00.000000,South Health Campus Children[;]South Health Campus,55,
2026-08-05 11:50:00.000000,Stollery Children's Hospital,134,0
2026-08-05 11:50:00.000000,Strathcona Community Hospital,236,0
2026-08-05 11:50:00.000000,Sturgeon Community Hospital,273,0
2026-08-05 11:50:00.000000,University of Alberta Hospital,240,0
2026-08-05 11:50:00.000000,WestView Health Centre,209,0
2026-08-05 12:00:00.000000,Airdrie Community Health Centre,38,0
2026-08-05 12:00:00.000000,Alberta Children's Hospital,82,0
2026-08-05 12:00:00.000000,Chinook Regional Hospital,70,0
2026-08-05 12:00:00.000000,Cochrane Community Health Centre,70,0
2026-08-05 12:00:00.000000,Devon General Hospital,221,0
2026-08-05 12:00:00.000000,Foothills Medical Centre,345,0
2026-08-05 12:00:00.000000,Fort Sask Community Hospital,306,0
2026-08-05 12:00:00.000000,Grande Prairie Regional Hospital,72,0
2026-08-05 12:00:00.000000,Grey Nuns Community Hospital,210,0
2026-08-05 12:00:00.000000,Innisfail Health Centre,,1
2026-08-05 12:00:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-05 12:00:00.000000,Leduc Community Hospital,173,0
2026-08-05 12:00:00.000000,Medicine Hat Regional Hospital,92,0
2026-08-05 12:00:00.000000,Misericordia Community Hospital,201,0
2026-08-05 12:00:00.000000,Northeast Community Health Centre,274,0
2026-08-05 12:00:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-05 12:00:00.000000,Okotoks Health and Wellness Centre,76,0
2026-08-05 12:00:00.000000,Peter Lougheed Centre,68,0
2026-08-05 12:00:00.000000,Red Deer Regional Hospital,262,0
2026-08-05 12:00:00.000000,Rockyview General Hospital,228,0
2026-08-05 12:00:00.000000,Royal Alexandra Hospital,262,0
2026-08-05 12:00:00.000000,Sheldon M. Chumir Centre,150,0
2026-08-05 12:00:00.000000,South Calgary Health Centre,181,0
2026-08-05 12:00:00.000000,South Health Campus Children[;]South Health Campus,55,
2026-08-05 12:00:00.000000,Stollery Children's Hospital,109,0
2026-08-05 12:00:00.000000,Strathcona Community Hospital,228,0
2026-08-05 12:00:00.000000,Sturgeon Community Hospital,283,0
2026-08-05 12:00:00.000000,University of Alberta Hospital,234,0
2026-08-05 12:00:00.000000,WestView Health Centre,219,0
2026-08-05 12:10:00.000000,Airdrie Community Health Centre,47,0
2026-08-05 12:10:00.000000,Alberta Children's Hospital,97,0
2026-08-05 12:10:00.000000,Chinook Regional Hospital,74,0
2026-08-05 12:10:00.000000,Cochrane Community Health Centre,80,0
2026-08-05 12:10:00.000000,Devon General Hospital,221,0
2026-08-05 12:10:00.000000,Foothills Medical Centre,378,0
2026-08-05 12:10:00.000000,Fort Sask Community Hospital,306,0
2026-08-05 12:10:00.000000,Grande Prairie Regional Hospital,79,0
2026-08-05 12:10:00.000000,Grey Nuns Community Hospital,226,0
2026-08-05 12:10:00.000000,Innisfail Health Centre,,1
2026-08-05 12:10:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-05 12:10:00.000000,Leduc Community Hospital,158,0
2026-08-05 12:10:00.000000,Medicine Hat Regional Hospital,105,0
2026-08-05 12:10:00.000000,Misericordia Community Hospital,233,0
2026-08-05 12:10:00.000000,Northeast Community Health Centre,238,0
2026-08-05 12:10:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-05 12:10:00.000000,Okotoks Health and Wellness Centre,54,0
2026-08-05 12:10:00.000000,Peter Lougheed Centre,81,0
2026-08-05 12:10:00.000000,Red Deer Regional Hospital,269,0
2026-08-05 12:10:00.000000,Rockyview General Hospital,227,0
2026-08-05 12:10:00.000000,Royal Alexandra Hospital,273,0
2026-08-05 12:10:00.000000,Sheldon M. Chumir Centre,150,0
2026-08-05 12:10:00.000000,South Calgary Health Centre,190,0
2026-08-05 12:10:00.000000,South Health Campus Children[;]South Health Campus,82,
2026-08-05 12:10:00.000000,Stollery Children's Hospital,73,0
2026-08-05 12:10:00.000000,Strathcona Community Hospital,221,0
2026-08-05 12:10:00.000000,Sturgeon Community Hospital,286,0
2026-08-05 12:10:00.000000,University of Alberta Hospital,253,0
2026-08-05 12:10:00.000000,WestView Health Centre,232,0
2026-08-05 12:20:00.000000,Airdrie Community Health Centre,47,0
2026-08-05 12:20:00.000000,Alberta Children's Hospital,88,0
2026-08-05 12:20:00.000000,Chinook Regional Hospital,82,0
2026-08-05 12:20:00.000000,Cochrane Community Health Centre,90,0
2026-08-05 12:20:00.000000,Devon General Hospital,221,0
2026-08-05 12:20:00.000000,Foothills Medical Centre,376,0
2026-08-05 12:20:00.000000,Fort Sask Community Hospital,306,0
2026-08-05 12:20:00.000000,Grande Prairie Regional Hospital,72,0
2026-08-05 12:20:00.000000,Grey Nuns Community Hospital,226,0
2026-08-05 12:20:00.000000,Innisfail Health Centre,,1
2026-08-05 12:20:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-05 12:20:00.000000,Leduc Community Hospital,134,0
2026-08-05 12:20:00.000000,Medicine Hat Regional Hospital,105,0
2026-08-05 12:20:00.000000,Misericordia Community Hospital,276,0
2026-08-05 12:20:00.000000,Northeast Community Health Centre,238,0
2026-08-05 12:20:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-05 12:20:00.000000,Okotoks Health and Wellness Centre,76,0
2026-08-05 12:20:00.000000,Peter Lougheed Centre,91,0
2026-08-05 12:20:00.000000,Red Deer Regional Hospital,279,0
2026-08-05 12:20:00.000000,Rockyview General Hospital,214,0
2026-08-05 12:20:00.000000,Royal Alexandra Hospital,279,0
2026-08-05 12:20:00.000000,Sheldon M. Chumir Centre,158,0
2026-08-05 12:20:00.000000,South Calgary Health Centre,173,0
2026-08-05 12:20:00.000000,South Health Campus Children[;]South Health Campus,82,
2026-08-05 12:20:00.000000,Stollery Children's Hospital,73,0
2026-08-05 12:20:00.000000,Strathcona Community Hospital,244,0
2026-08-05 12:20:00.000000,Sturgeon Community Hospital,278,0
2026-08-05 12:20:00.000000,University of Alberta Hospital,261,0
2026-08-05 12:20:00.000000,WestView Health Centre,232,0
2026-08-05 12:30:00.000000,Airdrie Community Health Centre,30,0
2026-08-05 12:30:00.000000,Alberta Children's Hospital,97,0
2026-08-05 12:30:00.000000,Chinook Regional Hospital,85,0
2026-08-05 12:30:00.000000,Cochrane Community Health Centre,90,0
2026-08-05 12:30:00.000000,Devon General Hospital,258,0
2026-08-05 12:30:00.000000,Foothills Medical Centre,373,0
2026-08-05 12:30:00.000000,Fort Sask Community Hospital,334,0
2026-08-05 12:30:00.000000,Grande Prairie Regional Hospital,79,0
2026-08-05 12:30:00.000000,Grey Nuns Community Hospital,242,0
2026-08-05 12:30:00.000000,Innisfail Health Centre,,1
2026-08-05 12:30:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-05 12:30:00.000000,Leduc Community Hospital,149,0
2026-08-05 12:30:00.000000,Medicine Hat Regional Hospital,105,0
2026-08-05 12:30:00.000000,Misericordia Community Hospital,301,0
2026-08-05 12:30:00.000000,Northeast Community Health Centre,250,0
2026-08-05 12:30:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-05 12:30:00.000000,Okotoks Health and Wellness Centre,98,0
2026-08-05 12:30:00.000000,Peter Lougheed Centre,91,0
2026-08-05 12:30:00.000000,Red Deer Regional Hospital,288,0
2026-08-05 12:30:00.000000,Rockyview General Hospital,217,0
2026-08-05 12:30:00.000000,Royal Alexandra Hospital,290,0
2026-08-05 12:30:00.000000,Sheldon M. Chumir Centre,150,0
2026-08-05 12:30:00.000000,South Calgary Health Centre,165,0
2026-08-05 12:30:00.000000,South Health Campus Children[;]South Health Campus,82,
2026-08-05 12:30:00.000000,Stollery Children's Hospital,73,0
2026-08-05 12:30:00.000000,Strathcona Community Hospital,235,0
2026-08-05 12:30:00.000000,Sturgeon Community Hospital,283,0
2026-08-05 12:30:00.000000,University of Alberta Hospital,263,0
2026-08-05 12:30:00.000000,WestView Health Centre,241,0
2026-08-05 12:40:00.000000,Airdrie Community Health Centre,30,0
2026-08-05 12:40:00.000000,Alberta Children's Hospital,97,0
2026-08-05 12:40:00.000000,Chinook Regional Hospital,74,0
2026-08-05 12:40:00.000000,Cochrane Community Health Centre,90,0
2026-08-05 12:40:00.000000,Devon General Hospital,221,0
2026-08-05 12:40:00.000000,Foothills Medical Centre,391,0
2026-08-05 12:40:00.000000,Fort Sask Community Hospital,334,0
2026-08-05 12:40:00.000000,Grande Prairie Regional Hospital,86,0
2026-08-05 12:40:00.000000,Grey Nuns Community Hospital,259,0
2026-08-05 12:40:00.000000,Innisfail Health Centre,,1
2026-08-05 12:40:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-05 12:40:00.000000,Leduc Community Hospital,164,0
2026-08-05 12:40:00.000000,Medicine Hat Regional Hospital,105,0
2026-08-05 12:40:00.000000,Misericordia Community Hospital,331,0
2026-08-05 12:40:00.000000,Northeast Community Health Centre,238,0
2026-08-05 12:40:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-05 12:40:00.000000,Okotoks Health and Wellness Centre,109,0
2026-08-05 12:40:00.000000,Peter Lougheed Centre,96,0
2026-08-05 12:40:00.000000,Red Deer Regional Hospital,271,0
2026-08-05 12:40:00.000000,Rockyview General Hospital,209,0
2026-08-05 12:40:00.000000,Royal Alexandra Hospital,284,0
2026-08-05 12:40:00.000000,Sheldon M. Chumir Centre,150,0
2026-08-05 12:40:00.000000,South Calgary Health Centre,165,0
2026-08-05 12:40:00.000000,South Health Campus Children[;]South Health Campus,82,
2026-08-05 12:40:00.000000,Stollery Children's Hospital,85,0
2026-08-05 12:40:00.000000,Strathcona Community Hospital,196,0
2026-08-05 12:40:00.000000,Sturgeon Community Hospital,322,0
2026-08-05 12:40:00.000000,University of Alberta Hospital,258,0
2026-08-05 12:40:00.000000,WestView Health Centre,221,0
2026-08-05 12:50:00.000000,Airdrie Community Health Centre,30,0
2026-08-05 12:50:00.000000,Alberta Children's Hospital,97,0
2026-08-05 12:50:00.000000,Chinook Regional Hospital,93,0
2026-08-05 12:50:00.000000,Cochrane Community Health Centre,110,0
2026-08-05 12:50:00.000000,Devon General Hospital,221,0
2026-08-05 12:50:00.000000,Foothills Medical Centre,392,0
2026-08-05 12:50:00.000000,Fort Sask Community Hospital,334,0
2026-08-05 12:50:00.000000,Grande Prairie Regional Hospital,93,0
2026-08-05 12:50:00.000000,Grey Nuns Community Hospital,226,0
2026-08-05 12:50:00.000000,Innisfail Health Centre,,1
2026-08-05 12:50:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-05 12:50:00.000000,Leduc Community Hospital,168,0
2026-08-05 12:50:00.000000,Medicine Hat Regional Hospital,92,0
2026-08-05 12:50:00.000000,Misericordia Community Hospital,343,0
2026-08-05 12:50:00.000000,Northeast Community Health Centre,238,0
2026-08-05 12:50:00.000000,Northern Lights Regional Health Centre,33,0
2026-08-05 12:50:00.000000,Okotoks Health and Wellness Centre,120,0
2026-08-05 12:50:00.000000,Peter Lougheed Centre,107,0
2026-08-05 12:50:00.000000,Red Deer Regional Hospital,292,0
2026-08-05 12:50:00.000000,Rockyview General Hospital,199,0
2026-08-05 12:50:00.000000,Royal Alexandra Hospital,284,0
2026-08-05 12:50:00.000000,Sheldon M. Chumir Centre,166,0
2026-08-05 12:50:00.000000,South Calgary Health Centre,139,0
2026-08-05 12:50:00.000000,South Health Campus Children[;]South Health Campus,110,
2026-08-05 12:50:00.000000,Stollery Children's Hospital,122,0
2026-08-05 12:50:00.000000,Strathcona Community Hospital,174,0
2026-08-05 12:50:00.000000,Sturgeon Community Hospital,328,0
2026-08-05 12:50:00.000000,University of Alberta Hospital,261,0
2026-08-05 12:50:00.000000,WestView Health Centre,279,0
2026-08-05 13:00:00.000000,Airdrie Community Health Centre,30,0
2026-08-05 13:00:00.000000,Alberta Children's Hospital,110,0
2026-08-05 13:00:00.000000,Chinook Regional Hospital,97,0
2026-08-05 13:00:00.000000,Cochrane Community Health Centre,90,0
2026-08-05 13:00:00.000000,Devon General Hospital,258,0
2026-08-05 13:00:00.000000,Foothills Medical Centre,387,0
2026-08-05 13:00:00.000000,Fort Sask Community Hospital,334,0
2026-08-05 13:00:00.000000,Grande Prairie Regional Hospital,57,0
2026-08-05 13:00:00.000000,Grey Nuns Community Hospital,234,0
2026-08-05 13:00:00.000000,Innisfail Health Centre,,1
2026-08-05 13:00:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-05 13:00:00.000000,Leduc Community Hospital,173,0
2026-08-05 13:00:00.000000,Medicine Hat Regional Hospital,79,0
2026-08-05 13:00:00.000000,Misericordia Community Hospital,331,0
2026-08-05 13:00:00.000000,Northeast Community Health Centre,250,0
2026-08-05 13:00:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-05 13:00:00.000000,Okotoks Health and Wellness Centre,142,0
2026-08-05 13:00:00.000000,Peter Lougheed Centre,112,0
2026-08-05 13:00:00.000000,Red Deer Regional Hospital,327,0
2026-08-05 13:00:00.000000,Rockyview General Hospital,196,0
2026-08-05 13:00:00.000000,Royal Alexandra Hospital,284,0
2026-08-05 13:00:00.000000,Sheldon M. Chumir Centre,182,0
2026-08-05 13:00:00.000000,South Calgary Health Centre,139,0
2026-08-05 13:00:00.000000,South Health Campus Children[;]South Health Campus,110,
2026-08-05 13:00:00.000000,Stollery Children's Hospital,122,0
2026-08-05 13:00:00.000000,Strathcona Community Hospital,166,0
2026-08-05 13:00:00.000000,Sturgeon Community Hospital,356,0
2026-08-05 13:00:00.000000,University of Alberta Hospital,244,0
2026-08-05 13:00:00.000000,WestView Health Centre,259,0
2026-08-05 13:10:00.000000,Airdrie Community Health Centre,30,0
2026-08-05 13:10:00.000000,Alberta Children's Hospital,79,0
2026-08-05 13:10:00.000000,Chinook Regional Hospital,78,0
2026-08-05 13:10:00.000000,Cochrane Community Health Centre,110,0
2026-08-05 13:10:00.000000,Devon General Hospital,295,0
2026-08-05 13:10:00.000000,Foothills Medical Centre,398,0
2026-08-05 13:10:00.000000,Fort Sask Community Hospital,334,0
2026-08-05 13:10:00.000000,Grande Prairie Regional Hospital,50,0
2026-08-05 13:10:00.000000,Grey Nuns Community Hospital,242,0
2026-08-05 13:10:00.000000,Innisfail Health Centre,,1
2026-08-05 13:10:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-05 13:10:00.000000,Leduc Community Hospital,178,0
2026-08-05 13:10:00.000000,Medicine Hat Regional Hospital,79,0
2026-08-05 13:10:00.000000,Misericordia Community Hospital,331,0
2026-08-05 13:10:00.000000,Northeast Community Health Centre,286,0
2026-08-05 13:10:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-05 13:10:00.000000,Okotoks Health and Wellness Centre,120,0
2026-08-05 13:10:00.000000,Peter Lougheed Centre,129,0
2026-08-05 13:10:00.000000,Red Deer Regional Hospital,324,0
2026-08-05 13:10:00.000000,Rockyview General Hospital,199,0
2026-08-05 13:10:00.000000,Royal Alexandra Hospital,290,0
2026-08-05 13:10:00.000000,Sheldon M. Chumir Centre,182,0
2026-08-05 13:10:00.000000,South Calgary Health Centre,159,0
2026-08-05 13:10:00.000000,South Health Campus Children[;]South Health Campus,110,
2026-08-05 13:10:00.000000,Stollery Children's Hospital,134,0
2026-08-05 13:10:00.000000,Strathcona Community Hospital,201,0
2026-08-05 13:10:00.000000,Sturgeon Community Hospital,373,0
2026-08-05 13:10:00.000000,University of Alberta Hospital,250,0
2026-08-05 13:10:00.000000,WestView Health Centre,311,0
2026-08-05 13:20:00.000000,Airdrie Community Health Centre,30,0
2026-08-05 13:20:00.000000,Alberta Children's Hospital,73,0
2026-08-05 13:20:00.000000,Chinook Regional Hospital,93,0
2026-08-05 13:20:00.000000,Cochrane Community Health Centre,120,0
2026-08-05 13:20:00.000000,Devon General Hospital,332,0
2026-08-05 13:20:00.000000,Foothills Medical Centre,391,0
2026-08-05 13:20:00.000000,Fort Sask Community Hospital,306,0
2026-08-05 13:20:00.000000,Grande Prairie Regional Hospital,57,0
2026-08-05 13:20:00.000000,Grey Nuns Community Hospital,242,0
2026-08-05 13:20:00.000000,Innisfail Health Centre,,1
2026-08-05 13:20:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-05 13:20:00.000000,Leduc Community Hospital,182,0
2026-08-05 13:20:00.000000,Medicine Hat Regional Hospital,79,0
2026-08-05 13:20:00.000000,Misericordia Community Hospital,364,0
